공종,작업명,단위작업명,기인물,재해형태,사고건수,단위작업명전체건수,비중(%),기인물 분류(VlookUp),구분(12대 기인물 = 중점관리대상),위험도 순위 (~12위),3년간 사고비중(19~21년)
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,트럭,끼임,4,23,17.4,건설기계,12대 기인물,9,3.4%
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,트럭,떨어짐,3,23,13.0,건설기계,12대 기인물,9,3.4%
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,개구부(바닥개구부),떨어짐,3,23,13.0,개구부,12대 기인물,1,9.0%
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,굴착기,깔림 뒤집힘,3,23,13.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,굴착기,깔림 뒤집힘,2,23,8.7,건설기계,12대 기인물,5,4.9%
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,"각재(파이프,강관,합판)",떨어짐,2,23,8.7,"각재(파이프,강관,합판)",해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,비계,떨어짐,2,23,8.7,비계,12대 기인물,4,6.9%
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,"지붕(채광판,선라이트)",떨어짐,2,23,8.7,마감재,12대 기인물,3,7.1%
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,굴착기,끼임,1,23,4.3,건설기계,12대 기인물,5,4.9%
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,굴착기,떨어짐,1,23,4.3,건설기계,12대 기인물,5,4.9%
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,기타건설장비,깔림 뒤집힘,1,23,4.3,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,기타건설장비,맞음,1,23,4.3,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,이동식크레인,깔림 뒤집힘,1,23,4.3,건설기계,12대 기인물,12,2.3%
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,물,맞음,1,23,4.3,물,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,전주,맞음,1,23,4.3,전기,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.3 굴착 토사반출,토사,무너짐,1,23,4.3,토사,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,"각재(파이프,강관,합판)",절단 베임 찔림,1,23,4.3,"각재(파이프,강관,합판)",해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,개구부(바닥개구부),떨어짐,1,23,4.3,개구부,12대 기인물,1,9.0%
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,고정식크레인,맞음(낙하물체),1,23,4.3,건설기계,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,굴착기,맞음,1,23,4.3,건설기계,12대 기인물,5,4.9%
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,"철근콘크리트자재(철근,콘크리트,PC)",맞음(낙하물체),1,23,4.3,건설자재,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,계단,떨어짐,1,23,4.3,계단,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,고소작업대,맞음(낙하물체),1,23,4.3,고소작업대,12대 기인물,6,4.9%
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,엘리베이터피트,떨어짐,1,23,4.3,엘리베이터피트,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.2 철근 가공 및 운반,충전부,감전,1,23,4.3,전기,해당없음,해당없음,해당없음
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,트럭,떨어짐,1,23,4.3,건설기계,12대 기인물,9,3.4%
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,철골(철골구조물),떨어짐,1,23,4.3,건설자재,12대 기인물,2,8.5%
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,고소작업대,끼임,1,23,4.3,고소작업대,12대 기인물,6,4.9%
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,고소작업대,떨어짐,1,23,4.3,고소작업대,12대 기인물,6,4.9%
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,외부마감재,깔림 뒤집힘,1,23,4.3,마감재,해당없음,해당없음,해당없음
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,외부마감재,떨어짐,1,23,4.3,마감재,해당없음,해당없음,해당없음
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,사다리,떨어짐,1,23,4.3,사다리,12대 기인물,4,6.9%
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,슬라브단부,떨어짐,1,23,4.3,슬라브단부,해당없음,해당없음,해당없음
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,충전부,감전,1,23,4.3,전기,해당없음,해당없음,해당없음
4. 마감공사,4.8 판넬 등 외부마감 작업,4.8.1 판넬 등 외부마감 자재반입,충전부,떨어짐,1,23,4.3,전기,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,교통수단,부딪힘 접촉,1,23,4.3,건설기계,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,기타건설장비,깔림 뒤집힘,1,23,4.3,건설기계,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,기타건설장비,끼임,1,23,4.3,건설기계,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,기타건설장비,무너짐,1,23,4.3,건설기계,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,이동식크레인,깔림 뒤집힘,1,23,4.3,건설기계,12대 기인물,12,2.3%
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,트럭,무너짐,1,23,4.3,건설기계,12대 기인물,9,3.4%
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,기타가설구조물,떨어짐,1,23,4.3,기타가설구조물,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,기타구조물,깔림 뒤집힘,1,23,4.3,기타구조물,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,기타구조물,무너짐,1,23,4.3,기타구조물,해당없음,해당없음,해당없음
7. 도로 및 포장공사,7.2 포설 및 다짐 작업,7.2.1 포설 및 다짐,로울러,떨어짐,1,23,4.3,유해위험기계기구,해당없음,해당없음,해당없음
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",개구부(바닥개구부),떨어짐,3,22,13.6,개구부,12대 기인물,1,9.0%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",개구부(기타개구부),떨어짐,2,22,9.1,개구부,12대 기인물,1,9.0%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",지게차,끼임,2,22,9.1,건설기계,해당없음,해당없음,해당없음
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",계단,떨어짐,2,22,9.1,계단,해당없음,해당없음,해당없음
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",슬라브단부,떨어짐,2,22,9.1,슬라브단부,해당없음,해당없음,해당없음
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",이동식크레인,부딪힘 접촉,1,22,4.5,건설기계,12대 기인물,12,2.3%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",고소작업대,떨어짐,1,22,4.5,고소작업대,12대 기인물,6,4.9%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",리프트,끼임,1,22,4.5,리프트,해당없음,해당없음,해당없음
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",리프트,떨어짐,1,22,4.5,리프트,해당없음,해당없음,해당없음
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",말비계,떨어짐,1,22,4.5,말비계,12대 기인물,4,6.9%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",달비계,떨어짐,1,22,4.5,비계,12대 기인물,8,3.7%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",비계,떨어짐,1,22,4.5,비계,12대 기인물,4,6.9%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",사다리,떨어짐,1,22,4.5,사다리,12대 기인물,4,6.9%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",엘리베이터피트,떨어짐,1,22,4.5,엘리베이터피트,해당없음,해당없음,해당없음
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",이동식비계,깔림 뒤집힘,1,22,4.5,이동식비계,12대 기인물,4,6.9%
4. 마감공사,"4.1 조적, 미장 및 견출작업","4.1.1 조적, 미장 및 견출 자재반입, 운반",이동식비계,떨어짐,1,22,4.5,이동식비계,12대 기인물,4,6.9%
3. 철골공사,3.1 철골 작업,3.1.3 철골 데크 플레이트 설치,철골(철골구조물),떨어짐,11,21,52.4,건설자재,12대 기인물,2,8.5%
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,사다리,떨어짐,5,21,23.8,사다리,12대 기인물,4,6.9%
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,이동식비계,떨어짐,5,21,23.8,이동식비계,12대 기인물,4,6.9%
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,기계설비,끼임,5,21,23.8,기계설비,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,엘리베이터피트,떨어짐,5,21,23.8,엘리베이터피트,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,흙막이가시설,떨어짐,4,21,19.0,흙막이가시설,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,비계,떨어짐,4,21,19.0,비계,12대 기인물,4,6.9%
3. 철골공사,3.1 철골 작업,3.1.3 철골 데크 플레이트 설치,개구부(바닥개구부),떨어짐,4,21,19.0,개구부,12대 기인물,1,9.0%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,토사,깔림 뒤집힘,3,21,14.3,토사,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,흙막이가시설,깔림 뒤집힘,3,21,14.3,흙막이가시설,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,"철근콘크리트자재(철근,콘크리트,PC)",깔림 뒤집힘,3,21,14.3,건설자재,해당없음,해당없음,해당없음
3. 철골공사,3.1 철골 작업,3.1.3 철골 데크 플레이트 설치,슬라브단부,떨어짐,3,21,14.3,슬라브단부,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,기계설비,떨어짐,3,21,14.3,기계설비,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,사다리,떨어짐,2,21,9.5,사다리,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,슬라브단부,떨어짐,2,21,9.5,슬라브단부,해당없음,해당없음,해당없음
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,개구부(바닥개구부),떨어짐,2,21,9.5,개구부,12대 기인물,1,9.0%
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,개구부(기타개구부),떨어짐,2,21,9.5,개구부,12대 기인물,1,9.0%
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,"지붕(처마,홈통)",떨어짐,2,21,9.5,마감재,12대 기인물,3,7.1%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,굴착기,맞음,1,21,4.8,건설기계,12대 기인물,5,4.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,굴착기,맞음(낙하물체),1,21,4.8,건설기계,12대 기인물,5,4.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,굴착기,부딪힘 접촉,1,21,4.8,건설기계,12대 기인물,5,4.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,이동식크레인,부딪힘 접촉,1,21,4.8,건설기계,12대 기인물,12,2.3%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,천공기/항타기,맞음,1,21,4.8,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,천공기/항타기,맞음(낙하물체),1,21,4.8,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,고소작업대,떨어짐,1,21,4.8,고소작업대,12대 기인물,6,4.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,작업발판/가설계단,떨어짐,1,21,4.8,작업발판/가설계단,12대 기인물,4,6.9%
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,충전부,감전,1,21,4.8,전기,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,흙막이가시설,맞음,1,21,4.8,흙막이가시설,해당없음,해당없음,해당없음
1. 토공사,1.2 흙막이 지보공 작업,1.2.2 흙막이 지보공 설치,흙막이가시설,부딪힘 접촉,1,21,4.8,흙막이가시설,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,개구부(바닥개구부),떨어짐,1,21,4.8,개구부,12대 기인물,1,9.0%
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,"철근콘크리트자재(철근,콘크리트,PC)",끼임,1,21,4.8,건설자재,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,"철근콘크리트자재(철근,콘크리트,PC)",절단 베임 찔림,1,21,4.8,건설자재,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,고소작업대,떨어짐,1,21,4.8,고소작업대,12대 기인물,6,4.9%
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,바닥(바닥에 걸려 넘어짐),절단 베임 찔림,1,21,4.8,바닥(바닥에 걸려 넘어짐),해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,벽체,깔림 뒤집힘,1,21,4.8,벽체,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,분류불능,열사병,1,21,4.8,분류불능,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,분류불능,절단 베임 찔림,1,21,4.8,분류불능,해당없음,해당없음,해당없음
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,작업발판/가설계단,떨어짐,1,21,4.8,작업발판/가설계단,12대 기인물,4,6.9%
2. 철근콘크리트공사,2.3 철근 작업,2.3.3 철근 조립,충전부,감전,1,21,4.8,전기,해당없음,해당없음,해당없음
3. 철골공사,3.1 철골 작업,3.1.3 철골 데크 플레이트 설치,"각재(파이프,강관,합판)",맞음(낙하물체),1,21,4.8,"각재(파이프,강관,합판)",해당없음,해당없음,해당없음
3. 철골공사,3.1 철골 작업,3.1.3 철골 데크 플레이트 설치,"기타자재(내부마감재,시멘트,마대)",떨어짐,1,21,4.8,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
3. 철골공사,3.1 철골 작업,3.1.3 철골 데크 플레이트 설치,동바리,맞음(낙하물체),1,21,4.8,동바리,12대 기인물,11,3.0%
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,철골(철골구조물),떨어짐,1,21,4.8,건설자재,12대 기인물,2,8.5%
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,계단,떨어짐,1,21,4.8,계단,해당없음,해당없음,해당없음
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,고소작업대,떨어짐,1,21,4.8,고소작업대,12대 기인물,6,4.9%
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,"기타자재(내부마감재,시멘트,마대)",화재,1,21,4.8,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,말비계,떨어짐,1,21,4.8,말비계,12대 기인물,4,6.9%
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,분류불능,떨어짐,1,21,4.8,분류불능,해당없음,해당없음,해당없음
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,사다리,넘어짐,1,21,4.8,사다리,12대 기인물,4,6.9%
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,슬라브단부,떨어짐,1,21,4.8,슬라브단부,해당없음,해당없음,해당없음
4. 마감공사,4.4 도장작업,4.4.2 실내 도장,작업발판/가설계단,떨어짐,1,21,4.8,작업발판/가설계단,12대 기인물,4,6.9%
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,"기타자재(내부마감재,시멘트,마대)",떨어짐,1,21,4.8,"기타자재(내부마감재,시멘트,마대)",해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,분류불능,떨어짐,1,21,4.8,분류불능,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,용접(단)기,깔림 뒤집힘,1,21,4.8,유해위험기계기구,해당없음,해당없음,해당없음
"5. 전기, 기계설비공사",5.3 엘리베이터 설치 작업,5.3.1 엘리베이터 기계 설치,작업발판/가설계단,떨어짐,1,21,4.8,작업발판/가설계단,12대 기인물,4,6.9%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",천공기/항타기,깔림 뒤집힘,4,20,20.0,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",굴착기,맞음,3,20,15.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",천공기/항타기,끼임,2,20,10.0,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",기초파일,끼임,2,20,10.0,건설자재,해당없음,해당없음,해당없음
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",굴착기,깔림 뒤집힘,1,20,5.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",굴착기,떨어짐,1,20,5.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",굴착기,부딪힘 접촉,1,20,5.0,건설기계,12대 기인물,5,4.9%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",이동식크레인,깔림 뒤집힘,1,20,5.0,건설기계,12대 기인물,12,2.3%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",이동식크레인,떨어짐,1,20,5.0,건설기계,12대 기인물,12,2.3%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",이동식크레인,맞음,1,20,5.0,건설기계,12대 기인물,12,2.3%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",이동식크레인,맞음(낙하물체),1,20,5.0,건설기계,12대 기인물,12,2.3%
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",천공기/항타기,맞음,1,20,5.0,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.3 기초파일 작업,"1.3.1 기초파일 자재, 장비반입, 운반, 보관",기초파일,맞음,1,20,5.0,건설자재,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.8 안전가시설(낙하물방지망),방망,떨어짐,13,19,68.4,방망,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.2 굴착,토사,무너짐,7,19,36.8,토사,해당없음,해당없음,해당없음
1. 토공사,1.3 기초파일 작업,1.3.3 기초파일 항타,천공기/항타기,맞음,6,19,31.6,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.3 기초파일 작업,1.3.3 기초파일 항타,천공기/항타기,끼임,4,19,21.1,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.2 굴착,굴착기,깔림 뒤집힘,3,19,15.8,건설기계,12대 기인물,5,4.9%
1. 토공사,1.3 기초파일 작업,1.3.3 기초파일 항타,천공기/항타기,떨어짐,3,19,15.8,건설기계,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.2 굴착,굴착기,끼임,2,19,10.5,건설기계,12대 기인물,5,4.9%
1. 토공사,1.3 기초파일 작업,1.3.3 기초파일 항타,천공기/항타기,깔림 뒤집힘,2,19,10.5,건설기계,해당없음,해당없음,해당없음
12. 공통공사,12.2 안전가시설 작업,12.2.8 안전가시설(낙하물방지망),개구부(기타개구부),떨어짐,2,19,10.5,개구부,12대 기인물,1,9.0%
1. 토공사,1.1 굴착 작업,1.1.2 굴착,개구부(바닥개구부),떨어짐,1,19,5.3,개구부,12대 기인물,1,9.0%
1. 토공사,1.1 굴착 작업,1.1.2 굴착,굴착기,떨어짐,1,19,5.3,건설기계,12대 기인물,5,4.9%
1. 토공사,1.1 굴착 작업,1.1.2 굴착,굴착기,맞음,1,19,5.3,건설기계,12대 기인물,5,4.9%
1. 토공사,1.1 굴착 작업,1.1.2 굴착,벽체,맞음,1,19,5.3,벽체,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.2 굴착,암석,맞음,1,19,5.3,암석,해당없음,해당없음,해당없음
1. 토공사,1.1 굴착 작업,1.1.2 굴착,토사,끼임,1,19,5.3,토사,해당없음,해당없음,해당없음
